learner,opponent,seed,learner_seat,result,winner_seat,decisions,latency_ms,memory_mb,failure,engine_seed_controlled,diagnostics_json
our_dragapult_munkidori_g1,iono,21330719,0,loss,1,260,2867.267,,,False,"[{""model_actions"":93,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.2495516538619995,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""},{}]"
our_lopunny_froslass_g1,lucario_sample,20340719,1,win,1,171,3600.066,,,False,"[{},{""model_actions"":88,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""}]"
our_dragapult_munkidori_g1,lucario_1084,21350719,1,loss,0,167,2597.289,,,False,"[{},{""model_actions"":84,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""}]"
our_lopunny_froslass_g1,library_out_1208,20310720,1,loss,0,145,4542.267,,,False,"[{},{""model_actions"":86,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""}]"
our_lopunny_froslass_g1,beam_search_940,20370719,0,loss,1,126,4417.601,,,False,"[{""model_actions"":55,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.6280450224876404,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""},{}]"
our_lopunny_froslass_g1,lucario_1084,20350719,1,loss,0,76,2629.726,,,False,"[{},{""model_actions"":18,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.9889321327209473,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""}]"
our_lopunny_froslass_g1,probabilistic,20360719,1,loss,0,142,3543.769,,,False,"[{},{""model_actions"":64,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.2731081247329712,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""}]"
our_lopunny_froslass_g1,archaludon,20300719,1,loss,0,199,2445.693,,,False,"[{},{""model_actions"":114,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.5431710481643677,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""}]"
our_dragapult_munkidori_g1,lucario_sample,21340719,1,loss,0,166,5227.001,,,False,"[{},{""model_actions"":88,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.7894620895385742,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""}]"
our_dragapult_munkidori_g1,archaludon,21300720,0,loss,1,170,2385.331,,,False,"[{""model_actions"":106,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""},{}]"
our_lopunny_froslass_g1,parent_lopunny_g0,20260719,0,win,0,193,14822.325,,,False,"[{""model_actions"":96,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.8576685190200806,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""},{""model_actions"":97,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g0/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""ec9f85acd51ac2c8f2e0b3b7977dc33e818d3dde72e234ece85bc1ef9b2fe101"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.6982130408287048,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g0""}]"
our_dragapult_munkidori_g1,library_out_1208,21310720,1,loss,0,195,5092.044,,,False,"[{},{""model_actions"":140,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.404425710439682,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""}]"
our_dragapult_munkidori_g1,alakazam_5th,21290720,1,win,1,196,3560.342,,,False,"[{},{""model_actions"":128,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""}]"
our_lopunny_froslass_g1,lucario_1084,20350720,1,loss,0,170,3950.223,,,False,"[{},{""model_actions"":91,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.890666127204895,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""}]"
our_dragapult_munkidori_g1,iono,21330720,0,loss,1,244,3681.422,,,False,"[{""model_actions"":81,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""},{}]"
our_lopunny_froslass_g1,library_out_1208,20310719,0,win,0,74,2732.075,,,False,"[{""model_actions"":42,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.8420282602310181,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""},{}]"
our_dragapult_munkidori_g1,probabilistic,21360719,1,loss,0,169,2477.107,,,False,"[{},{""model_actions"":86,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""}]"
our_lopunny_froslass_g1,alakazam_5th,20290720,0,win,0,162,2662.666,,,False,"[{""model_actions"":76,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""},{}]"
our_dragapult_munkidori_g1,dragapult,21320719,0,win,0,215,3419.846,,,False,"[{""model_actions"":115,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""},{}]"
our_lopunny_froslass_g1,grim_hybrid_909,20380719,0,loss,1,244,5509.6,,,False,"[{""model_actions"":115,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.8431265950202942,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""},{}]"
our_dragapult_munkidori_g1,beam_search_940,21370720,0,loss,1,125,2542.838,,,False,"[{""model_actions"":64,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.45466166734695435,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""},{}]"
our_lopunny_froslass_g1,iono,20330720,1,loss,0,213,2809.437,,,False,"[{},{""model_actions"":58,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.8673742413520813,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""}]"
our_dragapult_munkidori_g1,lucario_1084,21350720,1,loss,0,196,4239.489,,,False,"[{},{""model_actions"":110,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""}]"
our_dragapult_munkidori_g1,simple_matchup,21390720,1,loss,0,251,5809.125,,,False,"[{},{""model_actions"":150,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.4953765273094177,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""}]"
our_lopunny_froslass_g1,probabilistic,20360720,1,win,1,165,12678.889,,,False,"[{},{""model_actions"":85,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.8702470660209656,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""}]"
our_lopunny_froslass_g1,lucario_sample,20340720,1,loss,0,116,4420.63,,,False,"[{},{""model_actions"":50,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.8618007898330688,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""}]"
our_dragapult_munkidori_g1,archaludon,21300719,1,loss,0,148,4217.95,,,False,"[{},{""model_actions"":86,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.597819983959198,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""}]"
our_lopunny_froslass_g1,dragapult,20320720,1,win,1,173,3954.27,,,False,"[{},{""model_actions"":74,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.8779619932174683,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""}]"
our_dragapult_munkidori_g1,grim_hybrid_909,21380719,0,loss,1,210,3511.63,,,False,"[{""model_actions"":114,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""},{}]"
our_lopunny_froslass_g1,beam_search_940,20370720,1,loss,0,134,5295.81,,,False,"[{},{""model_actions"":68,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""}]"
our_dragapult_munkidori_g1,parent_dragapult_g0,21270720,1,win,1,223,5814.109,,,False,"[{""model_actions"":105,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g0/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""cf9631897196c825dd535ac91c73abf0fbef0f3dda812fbb7193629acf65527f"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g0""},{""model_actions"":118,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""}]"
our_dragapult_munkidori_g1,dragapult,21320720,0,loss,1,286,13098.643,,,False,"[{""model_actions"":170,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.5358327627182007,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""},{}]"
our_dragapult_munkidori_g1,iono,21330720,1,win,1,231,8330.862,,,False,"[{},{""model_actions"":92,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""}]"
